window_start,sensor_name,observed_events,expected_events,low_alert_threshold,high_alert_threshold,deviation_events,deviation_score,history_windows,alert
2012-12-22 17:00:00,LivingRoom,304.0,48.0,0.0,261.65,256.0,4.796,1036,HIGH_DEVIATION
2013-09-22 19:00:00,Bathroom,256.0,0.0,0.0,252.85,256.0,256.0,1036,HIGH_DEVIATION
2013-11-13 06:00:00,Bathroom,256.0,0.0,0.0,180.56,256.0,256.0,1037,HIGH_DEVIATION
2012-02-22 09:00:00,LivingRoom,290.0,36.0,0.0,288.92,254.0,5.354,1037,HIGH_DEVIATION
2012-02-22 18:00:00,WorkArea,262.0,8.0,0.0,257.1,254.0,21.415,1036,HIGH_DEVIATION
2012-06-11 21:00:00,LivingRoom,276.0,22.0,0.0,262.95,254.0,7.787,1036,HIGH_DEVIATION
2012-08-04 08:00:00,LivingRoom,282.0,28.0,0.0,264.0,254.0,6.119,1037,HIGH_DEVIATION
2013-01-02 09:00:00,LivingRoom,290.0,36.0,0.0,288.92,254.0,5.354,1037,HIGH_DEVIATION
2013-02-06 17:00:00,LivingRoom,302.0,48.0,0.0,261.65,254.0,4.759,1036,HIGH_DEVIATION
2013-12-02 21:00:00,DiningRoom,254.0,0.0,0.0,101.65,254.0,254.0,1036,HIGH_DEVIATION
2012-04-23 17:00:00,WorkArea,266.0,12.5,0.0,245.3,253.5,13.679,1036,HIGH_DEVIATION
2011-07-10 04:00:00,Bedroom,252.0,0.0,0.0,92.0,252.0,252.0,1037,HIGH_DEVIATION
2012-12-27 03:00:00,WorkArea,252.0,0.0,0.0,53.64,252.0,252.0,1037,HIGH_DEVIATION
2012-12-20 18:00:00,LivingRoom,299.0,48.0,0.0,298.125,251.0,5.291,1036,HIGH_DEVIATION
2012-01-19 16:00:00,LivingRoom,282.0,32.0,0.0,281.65,250.0,5.269,1036,HIGH_DEVIATION
2012-01-30 23:00:00,Kitchen,250.0,0.0,0.0,163.65,250.0,250.0,1036,HIGH_DEVIATION
2012-08-04 11:00:00,WorkArea,254.0,4.0,0.0,231.12,250.0,42.156,1037,HIGH_DEVIATION
2013-11-02 04:00:00,LivingRoom,250.0,0.0,0.0,43.46,250.0,250.0,1037,HIGH_DEVIATION
2012-03-02 23:00:00,Bedroom,250.0,2.0,0.0,197.3,248.0,83.637,1036,HIGH_DEVIATION
2013-05-11 07:00:00,LivingRoom,248.0,0.0,0.0,185.64,248.0,248.0,1037,HIGH_DEVIATION
2013-09-22 07:00:00,Bedroom,256.0,8.0,0.0,213.64,248.0,20.909,1037,HIGH_DEVIATION
2013-12-24 13:00:00,DiningRoom,254.0,6.0,0.0,172.92,248.0,27.879,1037,HIGH_DEVIATION
2012-11-28 13:00:00,OutsideDoor,247.0,0.0,0.0,65.28,247.0,247.0,1037,HIGH_DEVIATION
2011-12-23 23:00:00,Bedroom,248.0,2.0,0.0,197.3,246.0,82.962,1036,HIGH_DEVIATION
2013-11-26 05:00:00,WorkArea,246.0,0.0,0.0,104.0,246.0,246.0,1037,HIGH_DEVIATION
2012-05-16 21:00:00,LivingRoom,264.0,22.0,0.0,262.95,242.0,7.419,1036,HIGH_DEVIATION
2012-07-24 17:00:00,LivingRoom,290.0,48.0,0.0,261.65,242.0,4.534,1036,HIGH_DEVIATION
2012-12-23 23:00:00,LivingRoom,242.0,0.0,0.0,191.65,242.0,242.0,1036,HIGH_DEVIATION
2013-11-03 08:00:00,DiningRoom,242.0,0.0,0.0,96.56,242.0,242.0,1037,HIGH_DEVIATION
2014-02-04 00:00:00,Kitchen,242.0,0.0,0.0,92.46,242.0,242.0,1037,HIGH_DEVIATION
2012-03-11 17:00:00,WorkArea,254.0,12.5,0.0,245.3,241.5,13.031,1036,HIGH_DEVIATION
2012-04-29 23:00:00,Bedroom,242.0,2.0,0.0,197.3,240.0,80.939,1036,HIGH_DEVIATION
2013-10-13 00:00:00,Bathroom,240.0,0.0,0.0,235.1,240.0,240.0,1037,HIGH_DEVIATION
2013-11-27 09:00:00,DiningRoom,242.0,4.0,0.0,175.28,238.0,40.132,1037,HIGH_DEVIATION
2014-03-10 16:00:00,DiningRoom,240.0,2.0,0.0,149.9,238.0,80.264,1036,HIGH_DEVIATION
2012-01-22 17:00:00,WorkArea,249.0,12.5,0.0,245.3,236.5,12.761,1036,HIGH_DEVIATION
2012-08-15 00:00:00,Bathroom,236.0,0.0,0.0,235.1,236.0,236.0,1037,HIGH_DEVIATION
2012-08-15 08:00:00,LivingRoom,264.0,28.0,0.0,264.0,236.0,5.685,1037,HIGH_DEVIATION
2013-05-09 08:00:00,LivingRoom,264.0,28.0,0.0,264.0,236.0,5.685,1037,HIGH_DEVIATION
2013-11-02 05:00:00,Kitchen,236.0,0.0,0.0,145.68,236.0,236.0,1037,HIGH_DEVIATION
2014-01-18 06:00:00,Kitchen,236.0,0.0,0.0,172.04,236.0,236.0,1037,HIGH_DEVIATION
2014-03-10 11:00:00,DiningRoom,237.0,2.0,0.0,145.84,235.0,79.253,1037,HIGH_DEVIATION
2012-12-21 19:00:00,DiningRoom,254.0,20.0,0.0,193.3,234.0,7.892,1036,HIGH_DEVIATION
2012-12-27 03:00:00,LivingRoom,234.0,0.0,0.0,36.56,234.0,234.0,1037,HIGH_DEVIATION
2013-10-14 09:00:00,WorkArea,244.0,10.0,0.0,242.02,234.0,15.783,1037,HIGH_DEVIATION
2012-02-27 17:00:00,WorkArea,246.0,12.5,0.0,245.3,233.5,12.599,1036,HIGH_DEVIATION
2012-01-25 11:00:00,WorkArea,234.0,4.0,0.0,231.12,230.0,38.783,1037,HIGH_DEVIATION
2012-12-26 19:00:00,WorkArea,236.0,6.0,0.0,172.475,230.0,25.855,1036,HIGH_DEVIATION
2013-03-27 10:00:00,WorkArea,238.0,8.0,0.0,190.32,230.0,19.392,1037,HIGH_DEVIATION
2013-12-23 19:00:00,DiningRoom,250.0,20.0,0.0,193.3,230.0,7.757,1036,HIGH_DEVIATION
2011-10-20 13:00:00,DiningRoom,235.0,6.0,0.0,172.92,229.0,25.743,1037,HIGH_DEVIATION
2012-06-27 15:00:00,WorkArea,228.0,0.0,0.0,223.55,228.0,228.0,1036,HIGH_DEVIATION
2012-08-10 19:00:00,LivingRoom,274.0,46.0,0.0,272.6,228.0,5.213,1036,HIGH_DEVIATION
2012-10-11 07:00:00,Bedroom,236.0,8.0,0.0,213.64,228.0,19.223,1037,HIGH_DEVIATION
2012-01-31 08:00:00,WorkArea,233.0,6.0,0.0,164.46,227.0,25.518,1037,HIGH_DEVIATION
2012-01-21 15:00:00,WorkArea,226.0,0.0,0.0,223.55,226.0,226.0,1036,HIGH_DEVIATION
2012-03-26 10:00:00,LivingRoom,256.0,30.0,0.0,239.46,226.0,5.081,1037,HIGH_DEVIATION
2012-12-23 10:00:00,LivingRoom,254.0,30.0,0.0,239.46,224.0,5.036,1037,HIGH_DEVIATION
2013-12-24 23:00:00,Kitchen,224.0,0.0,0.0,163.65,224.0,224.0,1036,HIGH_DEVIATION
2012-01-07 23:00:00,Bedroom,224.0,2.0,0.0,197.3,222.0,74.868,1036,HIGH_DEVIATION
2012-08-14 10:00:00,LivingRoom,252.0,30.0,0.0,239.46,222.0,4.991,1037,HIGH_DEVIATION
2014-01-17 05:00:00,Kitchen,222.0,0.0,0.0,145.68,222.0,222.0,1037,HIGH_DEVIATION
2012-08-11 23:00:00,LivingRoom,220.0,0.0,0.0,191.65,220.0,220.0,1036,HIGH_DEVIATION
2013-01-03 23:00:00,Bedroom,222.0,2.0,0.0,197.3,220.0,74.194,1036,HIGH_DEVIATION
2013-05-15 06:00:00,Bedroom,218.0,0.0,0.0,176.0,218.0,218.0,1037,HIGH_DEVIATION
2013-11-04 09:00:00,DiningRoom,222.0,4.0,0.0,175.28,218.0,36.76,1037,HIGH_DEVIATION
2013-11-26 06:00:00,Kitchen,218.0,0.0,0.0,172.04,218.0,218.0,1037,HIGH_DEVIATION
2012-12-23 17:00:00,LivingRoom,265.0,48.0,0.0,261.65,217.0,4.066,1036,HIGH_DEVIATION
2013-10-14 08:00:00,WorkArea,222.0,6.0,0.0,164.46,216.0,24.282,1037,HIGH_DEVIATION
2012-12-21 18:00:00,DiningRoom,237.0,22.0,0.0,177.3,215.0,6.592,1036,HIGH_DEVIATION
2011-08-13 17:00:00,LivingRoom,262.0,48.0,0.0,261.65,214.0,4.009,1036,HIGH_DEVIATION
2013-02-02 17:00:00,DiningRoom,222.0,8.0,0.0,148.95,214.0,18.043,1036,HIGH_DEVIATION
2013-12-09 23:00:00,WorkArea,214.0,0.0,0.0,182.775,214.0,214.0,1036,HIGH_DEVIATION
2011-09-29 16:00:00,DiningRoom,214.0,2.0,0.0,149.9,212.0,71.496,1036,HIGH_DEVIATION
2012-01-26 00:00:00,LivingRoom,212.0,0.0,0.0,191.32,212.0,212.0,1037,HIGH_DEVIATION
2013-01-03 06:00:00,Bedroom,212.0,0.0,0.0,176.0,212.0,212.0,1037,HIGH_DEVIATION
2012-08-03 10:00:00,LivingRoom,240.0,30.0,0.0,239.46,210.0,4.721,1037,HIGH_DEVIATION
2012-08-03 23:00:00,LivingRoom,210.0,0.0,0.0,191.65,210.0,210.0,1036,HIGH_DEVIATION
2013-11-28 09:00:00,DiningRoom,214.0,4.0,0.0,175.28,210.0,35.411,1037,HIGH_DEVIATION
2013-12-06 06:00:00,Bathroom,210.0,0.0,0.0,180.56,210.0,210.0,1037,HIGH_DEVIATION
2013-12-27 07:00:00,DiningRoom,210.0,0.0,0.0,100.0,210.0,210.0,1037,HIGH_DEVIATION
2011-08-04 12:00:00,DiningRoom,214.0,6.0,0.0,173.28,208.0,23.382,1037,HIGH_DEVIATION
2011-08-07 08:00:00,DiningRoom,208.0,0.0,0.0,96.56,208.0,208.0,1037,HIGH_DEVIATION
2013-11-07 12:00:00,DiningRoom,214.0,6.0,0.0,173.28,208.0,23.382,1037,HIGH_DEVIATION
2013-11-26 06:00:00,Bathroom,208.0,0.0,0.0,180.56,208.0,208.0,1037,HIGH_DEVIATION
2014-01-21 06:00:00,Kitchen,208.0,0.0,0.0,172.04,208.0,208.0,1037,HIGH_DEVIATION
2012-08-02 19:00:00,WorkArea,212.0,6.0,0.0,172.475,206.0,23.158,1036,HIGH_DEVIATION
2012-10-25 07:00:00,Bedroom,214.0,8.0,0.0,213.64,206.0,17.368,1037,HIGH_DEVIATION
2013-08-01 07:00:00,Bedroom,214.0,8.0,0.0,213.64,206.0,17.368,1037,HIGH_DEVIATION
2013-12-24 21:00:00,DiningRoom,206.0,0.0,0.0,101.65,206.0,206.0,1036,HIGH_DEVIATION
2014-01-02 07:00:00,LivingRoom,206.0,0.0,0.0,185.64,206.0,206.0,1037,HIGH_DEVIATION
2012-08-11 00:00:00,LivingRoom,204.0,0.0,0.0,191.32,204.0,204.0,1037,HIGH_DEVIATION
2012-08-11 19:00:00,DiningRoom,224.0,20.0,0.0,193.3,204.0,6.88,1036,HIGH_DEVIATION
2012-08-13 19:00:00,WorkArea,210.0,6.0,0.0,172.475,204.0,22.933,1036,HIGH_DEVIATION
2013-11-02 04:00:00,Kitchen,204.0,0.0,0.0,33.64,204.0,204.0,1037,HIGH_DEVIATION
2012-09-28 05:00:00,WorkArea,203.0,0.0,0.0,104.0,203.0,203.0,1037,HIGH_DEVIATION
2012-01-18 06:00:00,Bathroom,202.0,0.0,0.0,180.56,202.0,202.0,1037,HIGH_DEVIATION
2012-12-27 18:00:00,DiningRoom,222.0,22.0,0.0,177.3,200.0,6.132,1036,HIGH_DEVIATION
2013-02-08 07:00:00,LivingRoom,200.0,0.0,0.0,185.64,200.0,200.0,1037,HIGH_DEVIATION
2012-01-31 07:00:00,WorkArea,199.0,0.0,0.0,178.3,199.0,199.0,1037,HIGH_DEVIATION
2014-01-03 06:00:00,Kitchen,198.0,0.0,0.0,172.04,198.0,198.0,1037,HIGH_DEVIATION
2011-07-12 23:00:00,Bedroom,198.0,2.0,0.0,197.3,196.0,66.1,1036,HIGH_DEVIATION
2011-10-18 16:00:00,DiningRoom,198.0,2.0,0.0,149.9,196.0,66.1,1036,HIGH_DEVIATION
2012-08-15 00:00:00,LivingRoom,196.0,0.0,0.0,191.32,196.0,196.0,1037,HIGH_DEVIATION
2013-11-14 17:00:00,DiningRoom,204.0,8.0,0.0,148.95,196.0,16.525,1036,HIGH_DEVIATION
2013-12-16 12:00:00,DiningRoom,202.0,6.0,0.0,173.28,196.0,22.033,1037,HIGH_DEVIATION
2012-03-25 23:00:00,LivingRoom,192.0,0.0,0.0,191.65,192.0,192.0,1036,HIGH_DEVIATION
2013-11-04 10:00:00,DiningRoom,194.0,2.0,0.0,168.38,192.0,64.751,1037,HIGH_DEVIATION
2013-12-14 10:00:00,DiningRoom,194.0,2.0,0.0,168.38,192.0,64.751,1037,HIGH_DEVIATION
2012-01-13 06:00:00,Bathroom,191.0,0.0,0.0,180.56,191.0,191.0,1037,HIGH_DEVIATION
2013-12-22 07:00:00,WorkArea,191.0,0.0,0.0,178.3,191.0,191.0,1037,HIGH_DEVIATION
2011-10-15 06:00:00,Kitchen,190.0,0.0,0.0,172.04,190.0,190.0,1037,HIGH_DEVIATION
2013-11-19 06:00:00,Bedroom,190.0,0.0,0.0,176.0,190.0,190.0,1037,HIGH_DEVIATION
2012-01-18 06:00:00,WorkArea,189.0,0.0,0.0,84.0,189.0,189.0,1037,HIGH_DEVIATION
2012-12-23 10:00:00,WorkArea,197.0,8.0,0.0,190.32,189.0,15.935,1037,HIGH_DEVIATION
2012-08-15 13:00:00,DiningRoom,194.0,6.0,0.0,172.92,188.0,21.134,1037,HIGH_DEVIATION
2014-02-06 05:00:00,Kitchen,188.0,0.0,0.0,145.68,188.0,188.0,1037,HIGH_DEVIATION
2011-08-07 10:00:00,WorkArea,195.0,8.0,0.0,190.32,187.0,15.766,1037,HIGH_DEVIATION
2012-01-17 23:00:00,WorkArea,186.0,0.0,0.0,182.775,186.0,186.0,1036,HIGH_DEVIATION
2012-01-28 19:00:00,WorkArea,192.0,6.0,0.0,172.475,186.0,20.909,1036,HIGH_DEVIATION
2012-01-31 07:00:00,LivingRoom,186.0,0.0,0.0,185.64,186.0,186.0,1037,HIGH_DEVIATION
2012-05-16 07:00:00,LivingRoom,186.0,0.0,0.0,185.64,186.0,186.0,1037,HIGH_DEVIATION
2013-11-06 07:00:00,WorkArea,186.0,0.0,0.0,178.3,186.0,186.0,1037,HIGH_DEVIATION
2013-12-10 04:00:00,Kitchen,186.0,0.0,0.0,33.64,186.0,186.0,1037,HIGH_DEVIATION
2011-06-20 20:00:00,DiningRoom,194.0,10.0,0.0,166.95,184.0,12.411,1036,HIGH_DEVIATION
2011-12-22 06:00:00,Bedroom,184.0,0.0,0.0,176.0,184.0,184.0,1037,HIGH_DEVIATION
2013-10-10 21:00:00,DiningRoom,184.0,0.0,0.0,101.65,184.0,184.0,1036,HIGH_DEVIATION
2013-10-31 07:00:00,WorkArea,184.0,0.0,0.0,178.3,184.0,184.0,1037,HIGH_DEVIATION
2013-11-19 03:00:00,Bedroom,184.0,0.0,0.0,105.28,184.0,184.0,1037,HIGH_DEVIATION
2013-12-13 23:00:00,WorkArea,184.0,0.0,0.0,182.775,184.0,184.0,1036,HIGH_DEVIATION
2011-07-10 05:00:00,WorkArea,183.0,0.0,0.0,104.0,183.0,183.0,1037,HIGH_DEVIATION
2012-07-11 14:00:00,DiningRoom,186.0,4.0,0.0,160.56,182.0,30.689,1037,HIGH_DEVIATION
2013-04-11 19:00:00,DiningRoom,202.0,20.0,0.0,193.3,182.0,6.138,1036,HIGH_DEVIATION
2013-11-28 10:00:00,DiningRoom,184.0,2.0,0.0,168.38,182.0,61.379,1037,HIGH_DEVIATION
2012-01-20 08:00:00,WorkArea,187.0,6.0,0.0,164.46,181.0,20.347,1037,HIGH_DEVIATION
2012-09-11 18:00:00,DiningRoom,203.0,22.0,0.0,177.3,181.0,5.549,1036,HIGH_DEVIATION
2013-05-12 19:00:00,OutsideDoor,181.0,0.0,0.0,44.6,181.0,181.0,1036,HIGH_DEVIATION
2013-05-13 07:00:00,WorkArea,181.0,0.0,0.0,178.3,181.0,181.0,1037,HIGH_DEVIATION
2011-07-07 14:00:00,DiningRoom,184.0,4.0,0.0,160.56,180.0,30.352,1037,HIGH_DEVIATION
2012-03-11 17:00:00,DiningRoom,188.0,8.0,0.0,148.95,180.0,15.176,1036,HIGH_DEVIATION
2012-06-27 15:00:00,DiningRoom,184.0,4.0,0.0,152.6,180.0,30.352,1036,HIGH_DEVIATION
2013-11-22 11:00:00,DiningRoom,182.0,2.0,0.0,145.84,180.0,60.704,1037,HIGH_DEVIATION
2013-01-30 02:00:00,Bedroom,179.0,0.0,0.0,126.92,179.0,179.0,1037,HIGH_DEVIATION
2012-01-20 09:00:00,DiningRoom,182.0,4.0,0.0,175.28,178.0,30.015,1037,HIGH_DEVIATION
2012-08-10 00:00:00,WorkArea,178.0,0.0,0.0,126.0,178.0,178.0,1037,HIGH_DEVIATION
2013-12-15 15:00:00,DiningRoom,182.0,4.0,0.0,152.6,178.0,30.015,1036,HIGH_DEVIATION
2014-04-09 10:00:00,DiningRoom,180.0,2.0,0.0,168.38,178.0,60.03,1037,HIGH_DEVIATION
2014-03-10 10:00:00,DiningRoom,179.0,2.0,0.0,168.38,177.0,59.692,1037,HIGH_DEVIATION
2012-01-13 06:00:00,Bedroom,176.0,0.0,0.0,176.0,176.0,176.0,1037,HIGH_DEVIATION
2012-01-18 06:00:00,Bedroom,176.0,0.0,0.0,176.0,176.0,176.0,1037,HIGH_DEVIATION
2013-11-03 06:00:00,Kitchen,176.0,0.0,0.0,172.04,176.0,176.0,1037,HIGH_DEVIATION
2014-02-06 05:00:00,Bedroom,175.0,0.0,0.0,114.82,175.0,175.0,1037,HIGH_DEVIATION
2013-11-15 19:00:00,DiningRoom,194.0,20.0,0.0,193.3,174.0,5.868,1036,HIGH_DEVIATION
2013-12-09 09:00:00,DiningRoom,178.0,4.0,0.0,175.28,174.0,29.34,1037,HIGH_DEVIATION
2013-09-18 09:00:00,OutsideDoor,173.0,0.0,0.0,37.82,173.0,173.0,1037,HIGH_DEVIATION
2011-08-16 11:00:00,DiningRoom,174.0,2.0,0.0,145.84,172.0,58.006,1037,HIGH_DEVIATION
2012-06-07 12:00:00,DiningRoom,178.0,6.0,0.0,173.28,172.0,19.335,1037,HIGH_DEVIATION
2013-11-25 09:00:00,DiningRoom,176.0,4.0,0.0,175.28,172.0,29.003,1037,HIGH_DEVIATION
2014-02-17 13:00:00,DiningRoom,176.0,6.0,0.0,172.92,170.0,19.111,1037,HIGH_DEVIATION
2014-04-12 11:00:00,DiningRoom,172.0,2.0,0.0,145.84,170.0,57.332,1037,HIGH_DEVIATION
2011-07-14 12:00:00,DiningRoom,175.0,6.0,0.0,173.28,169.0,18.998,1037,HIGH_DEVIATION
2011-12-20 13:00:00,DiningRoom,174.0,6.0,0.0,172.92,168.0,18.886,1037,HIGH_DEVIATION
2012-06-28 12:00:00,DiningRoom,174.0,6.0,0.0,173.28,168.0,18.886,1037,HIGH_DEVIATION
2013-12-19 10:00:00,DiningRoom,170.0,2.0,0.0,168.38,168.0,56.657,1037,HIGH_DEVIATION
2013-12-23 23:00:00,Kitchen,168.0,0.0,0.0,163.65,168.0,168.0,1036,HIGH_DEVIATION
2014-02-11 05:00:00,Kitchen,168.0,0.0,0.0,145.68,168.0,168.0,1037,HIGH_DEVIATION
2012-09-28 06:00:00,WorkArea,167.0,0.0,0.0,84.0,167.0,167.0,1037,HIGH_DEVIATION
2012-11-29 19:00:00,WorkArea,173.0,6.0,0.0,172.475,167.0,18.773,1036,HIGH_DEVIATION
2013-10-13 18:00:00,DiningRoom,188.0,22.0,0.0,177.3,166.0,5.089,1036,HIGH_DEVIATION
2013-12-29 14:00:00,DiningRoom,170.0,4.0,0.0,160.56,166.0,27.991,1037,HIGH_DEVIATION
2011-07-10 04:00:00,Kitchen,164.0,0.0,0.0,33.64,164.0,164.0,1037,HIGH_DEVIATION
2011-09-23 23:00:00,Kitchen,164.0,0.0,0.0,163.65,164.0,164.0,1036,HIGH_DEVIATION
2012-08-29 14:00:00,DiningRoom,168.0,4.0,0.0,160.56,164.0,27.654,1037,HIGH_DEVIATION
2012-11-03 17:00:00,DiningRoom,172.0,8.0,0.0,148.95,164.0,13.827,1036,HIGH_DEVIATION
2012-12-27 03:00:00,Bathroom,164.0,0.0,0.0,72.0,164.0,164.0,1037,HIGH_DEVIATION
2013-10-30 02:00:00,LivingRoom,164.0,0.0,0.0,26.0,164.0,164.0,1037,HIGH_DEVIATION
2013-12-23 20:00:00,DiningRoom,174.0,10.0,0.0,166.95,164.0,11.062,1036,HIGH_DEVIATION
2014-04-05 23:00:00,Kitchen,164.0,0.0,0.0,163.65,164.0,164.0,1036,HIGH_DEVIATION
2013-11-16 05:00:00,Bathroom,163.0,0.0,0.0,92.1,163.0,163.0,1037,HIGH_DEVIATION
2013-11-09 07:00:00,DiningRoom,160.0,0.0,0.0,100.0,160.0,160.0,1037,HIGH_DEVIATION
2013-11-16 20:00:00,DiningRoom,170.0,10.0,0.0,166.95,160.0,10.792,1036,HIGH_DEVIATION
2012-02-28 08:00:00,WorkArea,165.0,6.0,0.0,164.46,159.0,17.874,1037,HIGH_DEVIATION
2011-06-30 18:00:00,DiningRoom,180.0,22.0,0.0,177.3,158.0,4.844,1036,HIGH_DEVIATION
2012-07-23 14:00:00,DiningRoom,162.0,4.0,0.0,160.56,158.0,26.642,1037,HIGH_DEVIATION
2013-02-12 20:00:00,DiningRoom,168.0,10.0,0.0,166.95,158.0,10.657,1036,HIGH_DEVIATION
2013-12-23 18:00:00,DiningRoom,178.0,22.0,0.0,177.3,156.0,4.783,1036,HIGH_DEVIATION
2014-04-07 21:00:00,DiningRoom,154.0,0.0,0.0,101.65,154.0,154.0,1036,HIGH_DEVIATION
2011-07-10 05:00:00,LivingRoom,152.0,0.0,0.0,68.0,152.0,152.0,1037,HIGH_DEVIATION
2011-10-10 15:00:00,DiningRoom,155.0,4.0,0.0,152.6,151.0,25.462,1036,HIGH_DEVIATION
2012-02-27 11:00:00,DiningRoom,152.0,2.0,0.0,145.84,150.0,50.587,1037,HIGH_DEVIATION
2013-01-27 02:00:00,Bedroom,150.0,0.0,0.0,126.92,150.0,150.0,1037,HIGH_DEVIATION
2013-02-02 15:00:00,DiningRoom,154.0,4.0,0.0,152.6,150.0,25.293,1036,HIGH_DEVIATION
2013-10-13 16:00:00,DiningRoom,152.0,2.0,0.0,149.9,150.0,50.587,1036,HIGH_DEVIATION
2013-11-12 05:00:00,Kitchen,150.0,0.0,0.0,145.68,150.0,150.0,1037,HIGH_DEVIATION
2013-11-04 11:00:00,DiningRoom,148.0,2.0,0.0,145.84,146.0,49.238,1037,HIGH_DEVIATION
2013-12-01 00:00:00,Bedroom,144.0,0.0,0.0,90.0,144.0,144.0,1037,HIGH_DEVIATION
2012-01-22 21:00:00,DiningRoom,142.0,0.0,0.0,101.65,142.0,142.0,1036,HIGH_DEVIATION
2013-11-05 01:00:00,Kitchen,142.0,0.0,0.0,42.76,142.0,142.0,1037,HIGH_DEVIATION
2013-11-07 17:00:00,DiningRoom,150.0,8.0,0.0,148.95,142.0,11.972,1036,HIGH_DEVIATION
2013-02-02 05:00:00,Bedroom,139.0,0.0,0.0,114.82,139.0,139.0,1037,HIGH_DEVIATION
2013-02-08 02:00:00,Bedroom,138.0,0.0,0.0,126.92,138.0,138.0,1037,HIGH_DEVIATION
2013-11-05 03:00:00,Bathroom,138.0,0.0,0.0,72.0,138.0,138.0,1037,HIGH_DEVIATION
2013-11-15 00:00:00,WorkArea,138.0,0.0,0.0,126.0,138.0,138.0,1037,HIGH_DEVIATION
2013-11-02 05:00:00,LivingRoom,136.0,0.0,0.0,68.0,136.0,136.0,1037,HIGH_DEVIATION
2014-02-07 04:00:00,Kitchen,136.0,0.0,0.0,33.64,136.0,136.0,1037,HIGH_DEVIATION
2012-10-21 02:00:00,Bedroom,134.0,0.0,0.0,126.92,134.0,134.0,1037,HIGH_DEVIATION
2012-01-28 00:00:00,WorkArea,133.0,0.0,0.0,126.0,133.0,133.0,1037,HIGH_DEVIATION
2012-09-28 05:00:00,LivingRoom,132.0,0.0,0.0,68.0,132.0,132.0,1037,HIGH_DEVIATION
2013-11-05 01:00:00,Bedroom,130.0,0.0,0.0,105.82,130.0,130.0,1037,HIGH_DEVIATION
2014-04-07 01:00:00,LivingRoom,130.0,0.0,0.0,63.28,130.0,130.0,1037,HIGH_DEVIATION
2014-02-03 13:00:00,OutsideDoor,129.0,0.0,0.0,65.28,129.0,129.0,1037,HIGH_DEVIATION
2012-10-15 01:00:00,Bedroom,128.0,0.0,0.0,105.82,128.0,128.0,1037,HIGH_DEVIATION
2013-02-01 02:00:00,Bedroom,128.0,0.0,0.0,126.92,128.0,128.0,1037,HIGH_DEVIATION
2014-03-13 22:00:00,DiningRoom,128.0,0.0,0.0,59.65,128.0,128.0,1036,HIGH_DEVIATION
2012-01-20 00:00:00,WorkArea,126.0,0.0,0.0,126.0,126.0,126.0,1037,HIGH_DEVIATION
2012-01-31 00:00:00,WorkArea,126.0,0.0,0.0,126.0,126.0,126.0,1037,HIGH_DEVIATION
2013-11-03 06:00:00,WorkArea,126.0,0.0,0.0,84.0,126.0,126.0,1037,HIGH_DEVIATION
2013-01-11 04:00:00,Bedroom,124.0,0.0,0.0,92.0,124.0,124.0,1037,HIGH_DEVIATION
2014-01-06 13:00:00,OutsideDoor,122.0,0.0,0.0,65.28,122.0,122.0,1037,HIGH_DEVIATION
2011-08-01 01:00:00,Kitchen,120.0,0.0,0.0,42.76,120.0,120.0,1037,HIGH_DEVIATION
2013-01-13 05:00:00,Bedroom,120.0,0.0,0.0,114.82,120.0,120.0,1037,HIGH_DEVIATION
2013-10-30 02:00:00,WorkArea,120.0,0.0,0.0,59.64,120.0,120.0,1037,HIGH_DEVIATION
2013-12-10 03:00:00,WorkArea,120.0,0.0,0.0,53.64,120.0,120.0,1037,HIGH_DEVIATION
2013-11-28 05:00:00,Bedroom,119.0,0.0,0.0,114.82,119.0,119.0,1037,HIGH_DEVIATION
2013-11-21 07:00:00,DiningRoom,116.0,0.0,0.0,100.0,116.0,116.0,1037,HIGH_DEVIATION
2013-11-24 08:00:00,DiningRoom,116.0,0.0,0.0,96.56,116.0,116.0,1037,HIGH_DEVIATION
2013-01-29 05:00:00,Bedroom,115.0,0.0,0.0,114.82,115.0,115.0,1037,HIGH_DEVIATION
2013-11-18 04:00:00,LivingRoom,115.0,0.0,0.0,43.46,115.0,115.0,1037,HIGH_DEVIATION
2012-01-31 01:00:00,Bedroom,114.0,0.0,0.0,105.82,114.0,114.0,1037,HIGH_DEVIATION
2013-01-23 03:00:00,Bedroom,114.0,0.0,0.0,105.28,114.0,114.0,1037,HIGH_DEVIATION
2013-02-05 01:00:00,Bedroom,114.0,0.0,0.0,105.82,114.0,114.0,1037,HIGH_DEVIATION
2013-06-20 03:00:00,Bedroom,114.0,0.0,0.0,105.28,114.0,114.0,1037,HIGH_DEVIATION
2013-11-11 08:00:00,DiningRoom,114.0,0.0,0.0,96.56,114.0,114.0,1037,HIGH_DEVIATION
2013-04-05 03:00:00,Bedroom,112.0,0.0,0.0,105.28,112.0,112.0,1037,HIGH_DEVIATION
2013-11-03 07:00:00,DiningRoom,112.0,0.0,0.0,100.0,112.0,112.0,1037,HIGH_DEVIATION
2013-11-28 05:00:00,WorkArea,112.0,0.0,0.0,104.0,112.0,112.0,1037,HIGH_DEVIATION
2014-02-06 05:00:00,WorkArea,112.0,0.0,0.0,104.0,112.0,112.0,1037,HIGH_DEVIATION
2013-02-02 05:00:00,Bathroom,110.0,0.0,0.0,92.1,110.0,110.0,1037,HIGH_DEVIATION
